module,type,name,res_id,src,value,comments
account,model,"ir.model.fields,field_description",account.field_account_fiscal_position__tax_ids,Tax Mapping,Mapeo de impuestos,
account,model,"ir.model.fields,field_description",account.field_account_fiscal_position_template__tax_ids,Tax Mapping,Mapeo de impuestos,
account,model_terms,"ir.ui.view,arch_db",account.view_account_position_form,Tax Mapping,Mapeo de impuestos,
account,model,"ir.model,name",account.model_account_fiscal_position_tax_template,Tax Mapping Template of Fiscal Position,Tax Mapping Template of Fiscal Position,
account,model,"ir.model,name",account.model_account_fiscal_position_tax,Tax Mapping of Fiscal Position,Tax Mapping of Fiscal Position,
account,model,"ir.model.fields,field_description",account.field_account_tax__name,Tax Name,Nombre del impuesto,
account,model,"ir.model.fields,field_description",account.field_account_tax_template__name,Tax Name,Nombre del impuesto,
account,model,"ir.model.fields,field_description",account.field_account_tax__cash_basis_account_id,Tax Received Account,Cuenta Impuestos Recibidos,
account,model,"ir.model.fields,field_description",account.field_account_tax_template__cash_basis_account_id,Tax Received Account,Cuenta Impuestos Recibidos,
account,model,"ir.model.fields,field_description",account.field_account_tax__type_tax_use,Tax Scope,Ámbito del impuesto,
account,model,"ir.model.fields,field_description",account.field_account_tax_template__type_tax_use,Tax Scope,Ámbito del impuesto,
account,model,"ir.model.fields,field_description",account.field_account_fiscal_position_tax_template__tax_src_id,Tax Source,Origen del impuesto,
account,model_terms,"ir.ui.view,arch_db",account.view_account_tax_template_search,Tax Template,Plantilla de impuestos,
account,model,"ir.model.fields,field_description",account.field_account_chart_template__tax_template_ids,Tax Template List,Lista de plantillas de impuestos,
account,model,"ir.actions.act_window,name",account.action_account_tax_template_form,Tax Templates,Plantillas de impuestos,
account,model,"ir.model.fields,field_description",account.field_account_move__tax_type_domain,Tax Type Domain,Tax Type Domain,
account,model,"ir.model.fields,field_description",account.field_account_invoice__amount_by_group,Tax amount by group,Tax amount by group,
account,model,"ir.model.fields,field_description",account.field_res_config_settings__tax_calculation_rounding_method,Tax calculation rounding method,Método de redondeo del cálculo de impuestos,
account,model,"res.groups,name",account.group_show_line_subtotals_tax_excluded,Tax display B2B,Impuesto B2B,
account,model,"res.groups,name",account.group_show_line_subtotals_tax_included,Tax display B2C,Impuesto B2C,
account,sql_constraint,account.tax,0,Tax names must be unique !,El nombre de los impuestos deben ser únicos !,
account,sql_constraint,account.tax.template,0,Tax names must be unique !,El nombre de los impuestos deben ser únicos !,
account,model,"ir.model.fields,field_description",account.field_account_fiscal_position_tax__tax_src_id,Tax on Product,Impuesto sobre el producto,
account,model,"ir.model.fields,field_description",account.field_account_fiscal_position_tax__tax_dest_id,Tax to Apply,Impuestos para aplicar,
account,selection,"res.config.settings,show_line_subtotals_tax_selection",0,Tax-Excluded,Tax-Excluded,
account,selection,"res.config.settings,show_line_subtotals_tax_selection",0,Tax-Included,Tax-Included,
account,model_terms,"ir.ui.view,arch_db",account.res_config_settings_view_form,TaxCloud,TaxCloud,
account,selection,"account.account.tag,applicability",0,Taxes,Impuestos,
account,model,"account.tax.group,name",account.tax_group_taxes,Taxes,Impuestos,
account,model,"ir.actions.act_window,name",account.action_tax_form,Taxes,Impuestos,
account,model,"ir.model.fields,field_description",account.field_account_invoice_line__invoice_line_tax_ids,Taxes,Impuestos,
account,model,"ir.model.fields,field_description",account.field_account_move_line__tax_ids,Taxes,Impuestos,
account,model,"ir.ui.menu,name",account.menu_action_tax_form,Taxes,Impuestos,
account,model_terms,"ir.ui.view,arch_db",account.invoice_form,Taxes,Impuestos,
account,model_terms,"ir.ui.view,arch_db",account.invoice_supplier_form,Taxes,Impuestos,
account,model_terms,"ir.ui.view,arch_db",account.onboarding_sale_tax_step,Taxes,Impuestos,
account,model_terms,"ir.ui.view,arch_db",account.res_config_settings_view_form,Taxes,Impuestos,
account,model_terms,"ir.ui.view,arch_db",account.view_move_line_form,Taxes,Impuestos,
account,model_terms,"ir.ui.view,arch_db",account.view_move_form,Taxes Applied,Impuestos aplicados,
account,model_terms,"ir.ui.view,arch_db",account.view_account_position_template_form,Taxes Mapping,Mapeo de impuestos,
account,model_terms,"ir.ui.view,arch_db",account.view_account_tax_template_search,Taxes used in Purchases,Impuestos utilizados en Compras,
account,model_terms,"ir.ui.view,arch_db",account.view_account_tax_template_search,Taxes used in Sales,Impuestos utilizados en Ventas,
account,model_terms,"ir.ui.view,arch_db",account.res_config_settings_view_form,"Taxes, fiscal positions, chart of accounts &amp; legal statements for your country","Impuestos, posiciones fiscales, plan de cuentas  &amp; declaraciones legales para su país",
account,model,"ir.model.fields,help",account.field_account_payment__invoice_ids,"Technical field containing the invoices for which the payment has been generated.
                                                                                                                                                                       This does not especially correspond to the invoices reconciled with the payment,
                                                                                                                                                                       as it can have been generated first, and reconciled later","Technical field containing the invoices for which the payment has been generated.
                                                                                                                                                                       This does not especially correspond to the invoices reconciled with the payment,
                                                                                                                                                                       as it can have been generated first, and reconciled later",
account,model,"ir.model.fields,help",account.field_account_invoice_line__display_type,Technical field for UX purpose.,Campo técnico para propósitos UX,
account,model,"ir.model.fields,help",account.field_account_move_line__balance,Technical field holding the debit - credit in order to open meaningful graph views from reports,Campo técnico que contiene el débito-crédito para abrir los gráficos apropiados desde informes,
account,model,"ir.model.fields,help",account.field_account_move_line__balance_cash_basis,Technical field holding the debit_cash_basis - credit_cash_basis in order to open meaningful graph views from reports,Campo técnico que contiene debit_cash_basis - credit_cash_basis para abrir los gráficos apropiados desde informes,
account,model,"ir.model.fields,help",account.field_account_invoice__move_name,"Technical field holding the number given to the invoice, automatically set when the invoice is validated then stored to set the same number again if the invoice is cancelled, set to draft and re-validated.","Campo técnico que contiene el número dado a la factura, establecido automáticamente cuando esta es validada y guardado para recuperar el número si se cancela la factura, se cambia a borrador o se re-valida.",
account,model,"ir.model.fields,help",account.field_account_bank_statement_line__move_name,"Technical field holding the number given to the journal entry, automatically set when the statement line is reconciled then stored to set the same number again if the line is cancelled, set to draft and re-processed again.","Campo técnico que contiene el número dado a la entrada de diario, establecido automáticamente cuando esta es conciliada y guardada para recuperar el número si se cancela la entrada de diario, se cambia a borrador o se re-procesa.",
account,model,"ir.model.fields,help",account.field_account_payment__move_name,"Technical field holding the number given to the journal entry, automatically set when the statement line is reconciled then stored to set the same number again if the line is cancelled, set to draft and re-processed again.","Campo técnico que contiene el número dado a la entrada de diario, establecido automáticamente cuando esta es conciliada y guardada para recuperar el número si se cancela la entrada de diario, se cambia a borrador o se re-procesa.",
account,model,"ir.model.fields,help",account.field_account_abstract_payment__multi,Technical field indicating if the user selected invoices from multiple partners or from different types.,Campo técnico que indica si el usuario seleccionó facturas de múltiples socios o de diferentes tipos.,
account,model,"ir.model.fields,help",account.field_account_payment__multi,Technical field indicating if the user selected invoices from multiple partners or from different types.,Campo técnico que indica si el usuario seleccionó facturas de múltiples socios o de diferentes tipos.,
account,model,"ir.model.fields,help",account.field_account_register_payments__multi,Technical field indicating if the user selected invoices from multiple partners or from different types.,Campo técnico que indica si el usuario seleccionó facturas de múltiples socios o de diferentes tipos.,
account,model,"ir.model.fields,field_description",account.field_account_invoice_refund__refund_only,Technical field to hide filter_refund in case invoice is partially paid,Campo técnico para ocultar filter_refund en caso de que la factura se pague parcialmente.,
account,model,"ir.model.fields,help",account.field_account_bank_statement__journal_type,Technical field used for usability purposes,Campo técnico utilizado por usabilidad,
account,model,"ir.model.fields,help",account.field_account_payment__has_invoices,Technical field used for usability purposes,Campo técnico utilizado por usabilidad,
